Data/Hora Inclusão,Data/Hora Evento,GNSS UTC Time,IMEI,Sequência,Tipo Mensagem,Máscara Report,Máscara ERI,Tipo Dispositivo,Versão Protocolo,Versão Firmware,Bateria Interna,Alimentação Externa,Analog Input Mode,Analog Input1 Voltage,Digital Input Status,Digital Output Status,Motion Status,Satélites,Duração da Ignição,Precisão GNSS,Velocidade,Azimuth,Altitude,Latitude,Longitude,MCC,MNC,LAC,Cell ID,Hodômetro Atual,Hodômetro Total,Horímetro Atual,Horímetro Total,Motivo Power Off,Motivo Power On,ID,ID Report Type,Comando Customizado,Battery Status,Backup Battery Voltage,Network Type,RAT,Band,IGN Trigger Data,GNSS Trigger Type,
2025-04-26 09:55:57,2025-04-26 09:55:57,2025-04-26 09:55:56,86748861317839,10651,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,13029,0,0,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,,,,,
2025-04-26 10:21:18,,,,10652,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 10:54:09,2025-04-26 10:54:09,2025-04-26 09:54:14,86748861317839,10653,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13062,0,-,0,0,11,12,-,0,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 11:21:18,,,,10654,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 11:54:09,2025-04-26 11:54:09,2025-04-26 11:51:55,86748861317839,10655,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13056,0,-,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 12:21:18,,,,10656,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 12:54:09,2025-04-26 12:54:09,2025-04-26 12:51:56,86748861317839,10657,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13039,0,-,0,0,11,11,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 13:21:18,,,,10658,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 13:54:09,2025-04-26 13:54:09,2025-04-26 13:51:53,86748861317839,10659,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13024,0,-,0,0,11,11,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 14:21:19,,,,10660,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 14:54:09,2025-04-26 14:54:09,2025-04-26 14:52:23,86748861317839,10661,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12998,0,-,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 15:21:19,,,,10662,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 15:54:09,2025-04-26 15:54:09,2025-04-26 15:51:54,86748861317839,10663,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12994,0,-,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 16:21:19,,,,10664,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 16:54:09,2025-04-26 16:54:09,2025-04-26 16:51:51,86748861317839,10665,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12984,0,-,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 17:21:19,,,,10666,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 17:54:09,2025-04-26 17:54:09,2025-04-26 17:51:51,86748861317839,10667,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,12974,0,-,0,0,11,12,-,1,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,1.6,484.1,00:04:00,38:48:42,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 18:21:19,,,,10668,HBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-26 18:38:48,2025-04-26 18:38:48,2025-04-26 17:51:51,86748861317839,10669,GTIGN,0x09fe7fbf,,802003,0x0902,0x0915,100,12689,0,0,1,0,21,12,31479,0,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:00,38:48:42,-,-,01a2cb5224000088,-,,,,,,,,,
2025-04-26 18:38:48,2025-04-26 18:38:48,2025-04-26 17:51:51,86748861317839,10670,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12689,0,0,1,0,21,12,-,0,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:00,38:48:42,-,-,0,-,,,,,,,,,
2025-04-26 18:38:59,2025-04-26 18:38:59,2025-04-26 17:51:51,86748861317839,10671,GTSTT,0x09fe7fbf,,802003,0x0902,0x0915,100,12471,0,0,1,0,22,12,-,0,0.0,45,554,-23270338,-51167811,724,6,c4a7,07a5cc35,0.0,484.1,00:00:09,38:48:51,-,-,0,-,,,,,,,,,
2025-04-26 18:39:25,2025-04-26 18:39:25,2025-04-26 18:39:25,86748861317839,10672,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14149,0,-,1,0,22,12,-,1,0.0,45,738,-23271243,-51168649,724,6,c4a7,07a5cc35,0.0,484.1,00:00:36,38:49:18,-,-,0,-,,,,,4,001c,0,0,
2025-04-26 18:39:25,2025-04-26 18:39:25,2025-04-26 18:39:25,86748861317839,10673,GTIGL,0x09fe7fbf,,802003,0x0902,0x0915,100,14149,0,0,1,0,22,12,-,1,0.0,45,738,-23271243,-51168649,724,6,c4a7,07a5cc35,0.0,484.1,00:00:36,38:49:18,-,-,0,-,,,,,,,,,
2025-04-26 18:39:58,2025-04-26 18:39:58,2025-04-26 18:39:58,86748861317839,10674,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14182,0,-,1,0,22,12,-,1,9.6,00b9,491,-23271403,-5116888,724,6,c4a7,07a5cc17,0.0,484.2,00:01:09,38:49:51,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:40:02,2025-04-26 18:40:02,2025-04-26 18:40:02,86748861317839,10675,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14057,0,-,1,0,22,12,-,1,8.3,91,485,-23271065,-51168381,724,6,c4a7,07a72917,0.1,484.3,00:01:12,38:49:54,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:40:06,2025-04-26 18:40:06,2025-04-26 18:40:06,86748861317839,10676,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14040,0,-,1,0,22,12,-,1,7.1,00ba,495,-23270917,-51168198,724,6,c4a7,07a72917,0.2,484.3,00:01:15,38:49:57,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:40:31,2025-04-26 18:40:31,2025-04-26 18:40:31,86748861317839,10677,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,20.3,00df,507,-23272118,-51168053,724,6,c4a7,07a72717,0.3,484.4,00:01:42,38:50:24,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:40:51,2025-04-26 18:40:31,2025-04-26 18:40:31,86748861317839,10677,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,20.3,00df,507,-23272118,-51168053,724,6,c4a7,07a72717,0.3,484.4,00:01:42,38:50:24,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:40:51,2025-04-26 18:40:36,2025-04-26 18:40:36,86748861317839,10678,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14130,0,-,1,0,22,12,-,1,28.8,00fd,508,-23272224,-5116835,724,6,c4a7,07a72717,0.3,484.4,00:01:48,38:50:30,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:41:55,2025-04-26 18:41:55,2025-04-26 18:41:54,86748861317839,10679,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14123,0,-,1,0,22,12,-,1,26.2,00ec,512,-23273053,-51173945,724,6,c4a7,07a5be15,0.9,485.0,00:03:06,38:51:48,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:41:57,2025-04-26 18:41:57,2025-04-26 18:41:57,86748861317839,10680,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14123,0,-,1,0,22,12,-,1,31.6,00c1,510,-23273238,-51174068,724,6,c4a7,07a5be15,0.9,485.0,00:03:09,38:51:51,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:41:59,2025-04-26 18:41:59,2025-04-26 18:41:59,86748861317839,10681,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14032,0,-,1,0,22,12,-,1,34.5,00a1,509,-23273403,-51174047,724,6,c4a7,07a5be15,0.9,485.1,00:03:09,38:51:51,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:42:01,2025-04-26 18:42:01,2025-04-26 18:42:01,86748861317839,10682,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14032,0,-,1,0,22,12,-,1,34.4,80,509,-23273534,-51173931,724,6,c4a7,07a5be15,0.9,485.1,00:03:12,38:51:54,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:42:20,2025-04-26 18:42:20,2025-04-26 18:42:20,86748861317839,10683,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14054,0,-,1,0,22,12,-,1,46.3,00a0,499,-23275131,-51172702,724,6,c4a7,07a5be15,1.2,485.3,00:03:30,38:52:12,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:42:58,2025-04-26 18:42:54,2025-04-26 18:42:54,86748861317839,10684,GTDOS,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,42.3,00b3,518,-23278109,-51172723,724,6,c4a7,07a72716,1.5,485.6,00:04:06,38:52:48,-,-,0,-,,,,,,,,,
2025-04-26 18:42:58,2025-04-26 18:42:57,2025-04-26 18:42:57,86748861317839,10686,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,50.4,00b4,521,-23278465,-51172718,724,6,c4a7,07a72716,1.6,485.7,00:04:06,38:52:48,-,-,0,-,,,,,,,,,
2025-04-26 18:42:58,2025-04-26 18:42:55,2025-04-26 18:42:54,86748861317839,10685,GTDAT,0x09fe7fbf,,802003,0x0902,0x0915,100,14138,0,0,1,1,22,12,-,1,42.3,00b3,518,-23278109,-51172723,724,6,c4a7,07a72716,1.5,485.6,00:04:06,38:52:48,-,-,0,-,Timeout ID,,,,,,,,
2025-04-26 18:43:18,2025-04-26 18:43:18,2025-04-26 18:43:18,86748861317839,10687,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14065,0,0,1,1,22,12,-,1,49.6,00b5,544,-23281276,-51172805,724,6,c4a7,07a5bc17,1.9,486.0,00:04:30,38:53:12,-,-,0,-,,,,,,,,,
2025-04-26 18:43:27,2025-04-26 18:43:27,2025-04-26 18:43:27,86748861317839,10688,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,14038,0,-,1,1,22,12,-,1,38.3,00be,550,-23282223,-51172789,724,6,c4a7,07a5be15,2.0,486.1,00:04:39,38:53:21,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:44:38,2025-04-26 18:44:38,2025-04-26 18:44:38,86748861317839,10689,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14024,0,0,1,1,22,12,-,1,50.2,00b5,529,-23288746,-51173157,724,6,c4a7,07a54216,2.7,486.8,00:05:48,38:54:30,-,-,0,-,,,,,,,,,
2025-04-26 18:44:41,2025-04-26 18:44:41,2025-04-26 18:44:41,86748861317839,10690,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,14078,0,0,1,1,22,12,-,1,49.8,00b6,527,-23289124,-51173171,724,6,c4a7,07a54216,2.7,486.9,00:05:51,38:54:33,-,-,0,-,,,,,,,,,
2025-04-26 18:44:55,2025-04-26 18:44:55,2025-04-26 18:44:53,86748861317839,10691,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13961,0,-,1,1,22,12,-,1,48.1,00b6,525,-23290562,-51173231,724,6,c4a7,07a5be16,2.9,487.0,00:06:06,38:54:48,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:46:35,2025-04-26 18:46:35,2025-04-26 18:46:35,86748861317839,10692,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13998,0,-,1,1,22,12,-,1,25.8,00d5,580,-23299032,-51173608,724,6,c4a7,07a54215,3.8,488.0,00:07:45,38:56:27,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:46:40,2025-04-26 18:46:40,2025-04-26 18:46:40,86748861317839,10693,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13905,0,-,1,1,22,12,-,1,27.1,00ae,582,-23299346,-51173734,724,6,c4a7,07a54215,3.9,488.0,00:07:51,38:56:33,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:46:42,2025-04-26 18:46:42,2025-04-26 18:46:42,86748861317839,10694,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13905,0,-,1,1,22,12,-,1,28.9,90,583,-23299474,-51173669,724,6,c4a7,07a54215,3.9,488.0,00:07:54,38:56:36,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:46:47,2025-04-26 18:46:47,2025-04-26 18:46:47,86748861317839,10695,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13957,0,-,1,1,22,12,-,1,36.2,00b1,586,-23299868,-51173524,724,6,c4a7,07a54215,3.9,488.1,00:07:57,38:56:39,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:47:31,2025-04-26 18:47:31,2025-04-26 18:47:31,86748861317839,10696,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,24.6,008b,597,-23302144,-51173444,724,6,c4a7,07a54215,4.2,488.3,00:08:42,38:57:24,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:47:43,2025-04-26 18:47:43,2025-04-26 18:47:43,86748861317839,10697,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,42.9,00ad,599,-23302986,-51172757,724,6,c4a7,07a54215,4.3,488.4,00:08:54,38:57:36,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:47:55,2025-04-26 18:47:55,2025-04-26 18:47:54,86748861317839,10698,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,46.4,00a9,599,-233042,-51172924,724,6,c4a7,07a54215,4.5,488.6,00:09:06,38:57:48,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:47:59,2025-04-26 18:47:59,2025-04-26 18:47:59,86748861317839,10699,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13866,0,-,1,1,22,12,-,1,46.0,84,599,-23304697,-51172615,724,6,c4a7,07a54217,4.5,488.6,00:09:09,38:57:51,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:48:05,2025-04-26 18:48:05,2025-04-26 18:48:05,86748861317839,10700,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13866,0,0,1,1,22,12,-,1,50.1,007d,600,-23305131,-51171983,724,6,c4a7,07a54217,4.6,488.7,00:09:15,38:57:57,-,-,0,-,,,,,,,,,
2025-04-26 18:48:09,2025-04-26 18:48:09,2025-04-26 18:48:09,86748861317839,10701,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13866,0,0,1,1,22,12,-,1,47.7,007d,600,-23305423,-51171545,724,6,c4a7,07a54217,4.6,488.8,00:09:21,38:58:03,-,-,0,-,,,,,,,,,
2025-04-26 18:48:20,2025-04-26 18:48:20,2025-04-26 18:48:20,86748861317839,10702,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13801,0,-,1,1,22,12,-,1,40.1,00a3,598,-23306212,-51170606,724,6,c4a7,07a54217,4.8,488.9,00:09:30,38:58:12,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:50:55,2025-04-26 18:50:55,2025-04-26 18:50:54,86748861317839,10703,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13632,0,-,1,1,22,12,-,1,0.3,00a3,574,-23317179,-51170583,724,6,c4a7,07a55015,6.0,490.1,00:12:06,39:00:48,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:51:30,2025-04-26 18:51:30,2025-04-26 18:51:30,86748861317839,10704,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13743,0,-,1,1,22,12,-,1,41.2,82,572,-23319674,-51170001,724,6,c4a7,07a55302,6.3,490.4,00:12:39,39:01:21,-,-,0,-,,,,,4,7,0,0,
2025-04-26 18:51:41,2025-04-26 18:51:41,2025-04-26 18:51:41,86748861317839,10705,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13672,0,-,1,1,22,12,-,1,27.5,00ac,573,-23320143,-51169232,724,6,c4a7,07a55001,6.4,490.5,00:12:51,39:01:33,-,-,0,-,,,,,4,7,0,0,
2025-04-26 18:53:09,2025-04-26 18:53:09,2025-04-26 18:53:09,86748861317839,10706,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13533,0,-,1,1,22,12,-,1,10.6,008b,552,-23327037,-51169182,724,6,c4a7,07a73415,7.1,491.3,00:14:21,39:03:03,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:53:11,2025-04-26 18:53:11,2025-04-26 18:53:11,86748861317839,10707,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13608,0,-,1,1,22,12,-,1,15.8,006c,552,-23327075,-5116911,724,6,c4a7,07a73415,7.1,491.3,00:14:21,39:03:03,-,-,0,-,,,,,4,3,0,0,
2025-04-26 18:53:29,2025-04-26 18:53:29,2025-04-26 18:53:29,86748861317839,10708,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13486,0,-,1,1,22,12,-,1,20.9,008e,548,-23327208,-51167722,724,6,c4a7,07a7340b,7.3,491.4,00:14:39,39:03:21,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:53:31,2025-04-26 18:53:31,2025-04-26 18:53:31,86748861317839,10709,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13581,0,-,1,1,22,12,-,1,26.3,00b0,547,-23327326,-51167696,724,6,c4a7,07a7340b,7.3,491.4,00:14:42,39:03:24,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:53:55,2025-04-26 18:53:55,2025-04-26 18:53:54,86748861317839,10710,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13555,0,-,1,1,22,12,-,1,0.0,00b0,537,-2332838,-51167703,724,6,c4a7,07a7340b,7.4,491.5,00:15:06,39:03:48,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:55:33,2025-04-26 18:55:33,2025-04-26 18:55:33,86748861317839,10711,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13545,0,-,1,1,22,12,-,1,19.8,00d3,553,-23334917,-51167821,724,6,c4a7,07a7340c,8.1,492.3,00:16:45,39:05:27,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:55:35,2025-04-26 18:55:35,2025-04-26 18:55:35,86748861317839,10712,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13619,0,-,1,1,22,12,-,1,22.3,00fb,554,-23334967,-51167916,724,6,c4a7,07a7340d,8.2,492.3,00:16:45,39:05:27,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:56:14,2025-04-26 18:56:14,2025-04-26 18:56:14,86748861317839,10713,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13515,0,-,1,1,22,12,-,1,24.1,00cc,557,-23335013,-51170889,724,6,c4a7,07a7340d,8.5,492.6,00:17:24,39:06:06,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:56:45,2025-04-26 18:56:45,2025-04-26 18:56:45,86748861317839,10714,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13532,0,-,1,1,22,12,-,1,43.1,00ad,562,-23337408,-51170886,724,6,c4a7,07a7340d,8.7,492.9,00:17:54,39:06:36,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:56:52,2025-04-26 18:56:52,2025-04-26 18:56:52,86748861317839,10715,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13532,0,-,1,1,22,12,-,1,45.5,008d,560,-23338119,-51170545,724,6,cf33,07a5bf0b,8.8,492.9,00:18:03,39:06:45,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:56:55,2025-04-26 18:56:55,2025-04-26 18:56:54,86748861317839,10716,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13439,0,-,1,1,22,12,-,1,43.5,82,559,-23338272,-51170371,724,6,cf33,07a5bf0b,8.9,493.0,00:18:06,39:06:48,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:57:07,2025-04-26 18:57:07,2025-04-26 18:57:07,86748861317839,10717,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13175,0,-,1,1,22,12,-,1,10.4,004e,552,-23338856,-51169601,724,6,cf33,07a5bf0b,9.0,493.1,00:18:18,39:07:00,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:57:09,2025-04-26 18:57:09,2025-04-26 18:57:09,86748861317839,10718,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13261,0,-,1,1,22,12,-,1,9.8,14,552,-23338816,-51169578,724,6,cf33,07a5bf0b,9.0,493.1,00:18:21,39:07:03,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:57:10,2025-04-26 18:57:10,2025-04-26 18:57:10,86748861317839,10719,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13261,0,-,1,1,22,12,-,1,11.4,159,552,-23338789,-51169587,724,6,cf33,07a5bf0b,9.0,493.1,00:18:21,39:07:03,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:00,2025-04-26 18:58:00,2025-04-26 18:58:00,86748861317839,10720,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13538,0,-,1,1,22,12,-,1,12.1,012d,551,-23338501,-51169814,724,6,cf33,07a5bf0b,9.0,493.1,00:19:12,39:07:54,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:10,2025-04-26 18:58:10,2025-04-26 18:58:10,86748861317839,10721,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13612,0,-,1,1,22,12,-,1,11.5,00f0,553,-23338307,-51170264,724,6,cf33,07a5bf0b,9.1,493.2,00:19:21,39:08:03,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:30,2025-04-26 18:58:10,2025-04-26 18:58:10,86748861317839,10721,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13612,0,-,1,1,22,12,-,1,11.5,00f0,553,-23338307,-51170264,724,6,cf33,07a5bf0b,9.1,493.2,00:19:21,39:08:03,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:30,2025-04-26 18:58:29,2025-04-26 18:58:29,86748861317839,10725,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13623,0,0,1,1,22,12,-,1,50.3,00b4,546,-23339806,-51169544,724,6,cf33,07a5bf0b,9.2,493.3,00:19:39,39:08:21,-,-,0,-,,,,,,,,,
2025-04-26 18:58:31,2025-04-26 18:58:11,2025-04-26 18:58:11,86748861317839,10722,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13612,0,-,1,1,22,12,-,1,11.6,00c0,553,-23338333,-51170272,724,6,cf33,07a5bf0b,9.1,493.2,00:19:21,39:08:03,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:31,2025-04-26 18:58:13,2025-04-26 18:58:13,86748861317839,10723,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13528,0,-,1,1,22,12,-,1,20.5,008e,553,-23338401,-51170233,724,6,cf33,07a5bf0b,9.1,493.2,00:19:24,39:08:06,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:32,2025-04-26 18:58:26,2025-04-26 18:58:26,86748861317839,10724,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13504,0,-,1,1,22,12,-,1,49.7,00b1,547,-23339433,-51169545,724,6,cf33,07a5bf0b,9.2,493.3,00:19:36,39:08:18,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:58:34,2025-04-26 18:58:34,2025-04-26 18:58:34,86748861317839,10726,GTSPD,0x09fe7fbf,,802003,0x0902,0x0915,100,13553,0,0,1,1,22,12,-,1,49.7,00b4,547,-23340436,-51169554,724,6,cf33,07a5bf0b,9.3,493.4,00:19:45,39:08:27,-,-,0,-,,,,,,,,,
2025-04-26 18:59:35,2025-04-26 18:59:35,2025-04-26 18:59:35,86748861317839,10727,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13572,0,-,1,1,22,12,-,1,9.8,93,589,-23346446,-51169563,724,6,cf33,07a5bf0b,10.0,494.1,00:20:45,39:09:27,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:59:36,2025-04-26 18:59:36,2025-04-26 18:59:36,86748861317839,10728,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13426,0,-,1,1,22,12,-,1,11.1,75,589,-23346459,-51169536,724,6,cf33,07a5bf0b,10.0,494.1,00:20:48,39:09:30,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:59:38,2025-04-26 18:59:38,2025-04-26 18:59:38,86748861317839,10729,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13319,0,-,1,1,22,12,-,1,19.3,51,589,-23346455,-51169451,724,6,cf33,07a5bf0b,10.0,494.1,00:20:48,39:09:30,-,-,0,-,,,,,4,1,0,0,
2025-04-26 18:59:55,2025-04-26 18:59:55,2025-04-26 18:59:53,86748861317839,10730,GTERI,0x09fe3fbf,0x00028102,802003,0x0902,0x0915,100,13565,0,-,1,1,22,12,-,1,49.0,44,586,-23345901,-51167919,724,6,cf33,07a5bf0b,10.2,494.3,00:21:06,39:09:48,-,-,0,-,,,,,4,1,0,0,
